Age,AskPrice,Brand_std,Fuel_std,Owner_std,Transmission_std,Year,kmDriven,km_per_year
4,553000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,65999.0,14666.444444444445
16,350000.0,Skoda,Petrol,Second,Automatic,2009,90241.0,5469.151515151515
4,900000.0,Maruti Suzuki,Petrol,First,Automatic,2021,86000.0,19111.11111111111
6,619999.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2019,91000.0,14000.0
7,570000.0,Maruti Suzuki,Petrol,First,Automatic,2018,61585.0,8211.333333333334
4,570000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,29000.0,6444.444444444444
4,1265000.0,Mahindra,Petrol,Second,Manual,2021,5000.0,1111.111111111111
6,585000.0,Honda,Petrol,First,Manual,2019,42000.0,6461.538461538462
8,299000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2017,52358.0,6159.764705882353
1,850000.0,Tata,Hybrid/Cng,First,Automatic,2024,3000.0,2000.0
8,595000.0,Maruti Suzuki,Diesel,First,Manual,2017,50000.0,5882.35294117647
6,370000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2019,35492.0,5460.307692307692
6,615000.0,Maruti Suzuki,Petrol,Second,Manual,2019,40000.0,6153.846153846154
5,545000.0,Hyundai,Diesel,Second,Manual,2020,172000.0,31272.727272727272
5,475000.0,Hyundai,Petrol,Second,Manual,2020,60000.0,10909.09090909091
9,290000.0,Renault,Petrol,Second,Automatic,2016,30000.0,3157.8947368421054
2,425000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,25230.0,10092.0
9,250000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2016,120000.0,12631.578947368422
11,1549000.0,Toyota,Diesel,Second,Automatic,2014,120000.0,10434.782608695652
3,655000.0,Maruti Suzuki,Petrol,Second,Automatic,2022,15899.0,4542.571428571428
16,1175000.0,Mercedes-Benz,Diesel,Second,Automatic,2009,85000.0,5151.515151515152
7,855000.0,Hyundai,Diesel,Second,Automatic,2018,79879.0,10650.533333333333
6,530000.0,Hyundai,Diesel,First,Manual,2019,78690.0,12106.153846153846
11,285000.0,Nissan,Hybrid/Cng,Second,Automatic,2014,70000.0,6086.95652173913
2,1170000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,22000.0,8800.0
14,265000.0,Hyundai,Petrol,First,Manual,2011,39000.0,2689.655172413793
8,400000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2017,51000.0,6000.0
10,375000.0,Hyundai,Hybrid/Cng,Second,Manual,2015,75000.0,7142.857142857143
4,3050000.0,Toyota,Diesel,First,Automatic,2021,44000.0,9777.777777777777
2,720000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,49000.0,19600.0
15,950000.0,Mercedes-Benz,Diesel,Second,Automatic,2010,96000.0,6193.548387096775
8,599000.0,Skoda,Petrol,First,Automatic,2017,36000.0,4235.294117647059
2,1750000.0,Toyota,Hybrid/Cng,First,Automatic,2023,19000.0,7600.0
11,255000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2014,65000.0,5652.173913043478
5,750000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,70000.0,12727.272727272728
9,675000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2016,54000.0,5684.210526315789
12,399000.0,Honda,Petrol,First,Automatic,2013,95000.0,7600.0
8,1300000.0,Bmw,Diesel,First,Automatic,2017,59000.0,6941.176470588235
1,725000.0,Maruti Suzuki,Petrol,First,Automatic,2024,19000.0,12666.666666666666
7,800000.0,Volkswagen,Petrol,First,Automatic,2018,64400.0,8586.666666666666
8,480000.0,Hyundai,Diesel,First,Manual,2017,59623.0,7014.470588235294
2,6300000.0,Mercedes-Benz,Diesel,First,Automatic,2023,6000.0,2400.0
10,1250000.0,Toyota,Petrol,Second,Automatic,2015,97000.0,9238.095238095239
8,1500000.0,Toyota,Petrol,Second,Automatic,2017,119500.0,14058.823529411764
1,230000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2024,35000.0,23333.333333333332
8,425001.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2017,23111.0,2718.9411764705883
14,300000.0,Hyundai,Petrol,Second,Automatic,2011,132000.0,9103.448275862069
10,1825000.0,Mercedes-Benz,Diesel,First,Automatic,2015,61000.0,5809.523809523809
4,525111.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,63250.0,14055.555555555555
10,465000.0,Hyundai,Hybrid/Cng,First,Manual,2015,79000.0,7523.809523809524
9,390000.0,Mahindra,Diesel,First,Automatic,2016,73000.0,7684.210526315789
3,1095000.0,Mahindra,Diesel,First,Automatic,2022,14555.0,4158.571428571428
10,200000.0,Renault,Diesel,Second,Manual,2015,75000.0,7142.857142857143
4,5100000.0,Mercedes-Benz,Diesel,First,Automatic,2021,41000.0,9111.111111111111
5,1020000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2020,45000.0,8181.818181818182
14,215000.0,Hyundai,Petrol,Second,Manual,2011,69298.0,4779.172413793103
16,120000.0,Hyundai,Petrol,Second,Manual,2009,129000.0,7818.181818181818
10,801000.0,Toyota,Hybrid/Cng,First,Automatic,2015,78000.0,7428.571428571428
7,1225000.0,Toyota,Diesel,First,Automatic,2018,148000.0,19733.333333333332
5,1645000.0,Jeep,Petrol,First,Automatic,2020,12672.0,2304.0
10,1550000.0,Mercedes-Benz,Diesel,Second,Automatic,2015,59000.0,5619.047619047619
5,880000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2020,181000.0,32909.09090909091
4,915000.0,Hyundai,Petrol,First,Automatic,2021,26000.0,5777.777777777777
3,1600000.0,Mahindra,Diesel,First,Automatic,2022,18000.0,5142.857142857143
3,580000.0,Hyundai,Hybrid/Cng,Second,Automatic,2022,50000.0,14285.714285714286
8,750000.0,Honda,Hybrid/Cng,Second,Automatic,2017,51000.0,6000.0
9,1875000.0,Mercedes-Benz,Diesel,Second,Automatic,2016,68888.0,7251.368421052632
15,198000.0,Maruti Suzuki,Petrol,Second,Automatic,2010,71568.0,4617.290322580645
7,649999.0,Maruti Suzuki,Diesel,First,Automatic,2018,72523.0,9669.733333333334
6,725000.0,Hyundai,Hybrid/Cng,First,Automatic,2019,80000.0,12307.692307692309
6,675000.0,Ford,Diesel,First,Manual,2019,57000.0,8769.23076923077
7,1650000.0,Skoda,Petrol,Second,Automatic,2018,22000.0,2933.3333333333335
5,1099000.0,Hyundai,Petrol,First,Automatic,2020,43772.0,7958.545454545455
3,875000.0,Hyundai,Petrol,First,Manual,2022,6000.0,1714.2857142857142
12,285000.0,Hyundai,Petrol,First,Manual,2013,65000.0,5200.0
8,2375000.0,Bmw,Diesel,First,Automatic,2017,88000.0,10352.941176470587
9,800000.0,Hyundai,Diesel,Second,Manual,2016,61000.0,6421.0526315789475
5,525000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,43000.0,7818.181818181818
13,160000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2012,73523.0,5446.148148148148
10,524000.0,Honda,Hybrid/Cng,First,Automatic,2015,71000.0,6761.9047619047615
6,849000.0,Hyundai,Hybrid/Cng,First,Manual,2019,70000.0,10769.23076923077
5,500000.0,Maruti Suzuki,Petrol,First,Manual,2020,62000.0,11272.727272727272
3,690000.0,Hyundai,Hybrid/Cng,First,Manual,2022,24000.0,6857.142857142857
14,350000.0,Maruti Suzuki,Petrol,Second,Manual,2011,65110.0,4490.3448275862065
10,295000.0,Honda,Diesel,First,Manual,2015,69000.0,6571.428571428572
9,400000.0,Maruti Suzuki,Petrol,Second,Automatic,2016,68000.0,7157.894736842105
8,180000.0,Tata,Hybrid/Cng,First,Automatic,2017,80000.0,9411.764705882353
4,495000.0,Hyundai,Petrol,First,Automatic,2021,24000.0,5333.333333333333
8,2375000.0,Ford,Diesel,First,Automatic,2017,69000.0,8117.64705882353
11,295000.0,Maruti Suzuki,Petrol,First,Manual,2014,75000.0,6521.739130434783
9,400000.0,Hyundai,Petrol,First,Manual,2016,90020.0,9475.78947368421
8,638000.0,Ford,Petrol,Second,Manual,2017,105000.0,12352.941176470587
7,325000.0,Renault,Petrol,First,Automatic,2018,63000.0,8400.0
12,285000.0,Maruti Suzuki,Petrol,Second,Manual,2013,58000.0,4640.0
16,235000.0,Toyota,Hybrid/Cng,Second,Manual,2009,75000.0,4545.454545454545
9,395000.0,Honda,Hybrid/Cng,First,Automatic,2016,68000.0,7157.894736842105
9,245000.0,Renault,Petrol,First,Manual,2016,48451.0,5100.105263157895
12,355000.0,Volkswagen,Diesel,Second,Manual,2013,99000.0,7920.0
10,380000.0,Mahindra,Diesel,Second,Automatic,2015,102000.0,9714.285714285714
3,1190000.0,Kia,Diesel,First,Manual,2022,68000.0,19428.571428571428
6,639000.0,Tata,Diesel,First,Manual,2019,86094.0,13245.23076923077
6,550000.0,Hyundai,Petrol,First,Manual,2019,65110.0,10016.923076923076
8,550000.0,Hyundai,Diesel,Second,Manual,2017,100000.0,11764.70588235294
5,490000.0,Maruti Suzuki,Petrol,First,Manual,2020,78000.0,14181.818181818182
7,450000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2018,65630.0,8750.666666666666
11,200000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2014,78000.0,6782.608695652174
2,1300000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2023,7706.0,3082.4
12,350000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2013,56000.0,4480.0
11,425000.0,Honda,Diesel,First,Manual,2014,90000.0,7826.086956521739
5,590000.0,Hyundai,Hybrid/Cng,First,Manual,2020,61000.0,11090.90909090909
15,250000.0,Maruti Suzuki,Petrol,Second,Automatic,2010,110000.0,7096.774193548387
4,825000.0,Mahindra,Diesel,First,Manual,2021,57548.0,12788.444444444445
7,395000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2018,60000.0,8000.0
11,400000.0,Hyundai,Petrol,Second,Automatic,2014,35000.0,3043.478260869565
5,1450000.0,Hyundai,Diesel,First,Manual,2020,86000.0,15636.363636363636
6,375000.0,Hyundai,Petrol,Second,Automatic,2019,40100.0,6169.2307692307695
6,299000.0,Maruti Suzuki,Petrol,Second,Manual,2019,45238.0,6959.692307692308
7,450000.0,Hyundai,Hybrid/Cng,First,Automatic,2018,45000.0,6000.0
3,895999.0,Tata,Diesel,First,Manual,2022,30618.0,8748.0
9,730000.0,Hyundai,Diesel,Second,Manual,2016,131000.0,13789.473684210527
10,525000.0,Honda,Hybrid/Cng,First,Automatic,2015,69000.0,6571.428571428572
7,899000.0,Jeep,Petrol,Second,Automatic,2018,36000.0,4800.0
7,655000.0,Ford,Diesel,First,Manual,2018,55000.0,7333.333333333333
9,360000.0,Honda,Petrol,Second,Manual,2016,89000.0,9368.421052631578
3,650000.0,Tata,Petrol,First,Automatic,2022,8000.0,2285.714285714286
13,320000.0,Honda,Hybrid/Cng,First,Manual,2012,71000.0,5259.259259259259
14,270000.0,Honda,Hybrid/Cng,Second,Automatic,2011,80000.0,5517.241379310345
8,395000.0,Hyundai,Petrol,First,Manual,2017,45000.0,5294.117647058823
1,750000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2024,50000.0,33333.333333333336
15,199999.0,Toyota,Petrol,Second,Automatic,2010,181000.0,11677.41935483871
7,445000.0,Hyundai,Hybrid/Cng,First,Manual,2018,51000.0,6800.0
9,560000.0,Hyundai,Hybrid/Cng,Second,Manual,2016,73000.0,7684.210526315789
3,1890000.0,Mg,Diesel,First,Manual,2022,45000.0,12857.142857142857
8,375000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2017,109711.0,12907.176470588236
13,100000.0,Hyundai,Hybrid/Cng,Second,Automatic,2012,72000.0,5333.333333333333
10,495000.0,Honda,Hybrid/Cng,Second,Manual,2015,65000.0,6190.476190476191
5,750000.0,Maruti Suzuki,Petrol,First,Manual,2020,25000.0,4545.454545454545
8,420000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2017,80000.0,9411.764705882353
15,255000.0,Maruti Suzuki,Petrol,Second,Manual,2010,70000.0,4516.129032258064
11,451000.0,Honda,Diesel,First,Manual,2014,78001.0,6782.695652173913
6,860000.0,Honda,Diesel,Second,Manual,2019,54000.0,8307.692307692309
5,440000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,45000.0,8181.818181818182
4,1125000.0,Honda,Petrol,First,Automatic,2021,80100.0,17800.0
8,3598000.0,Bmw,Diesel,Second,Automatic,2017,82000.0,9647.058823529413
9,455000.0,Ford,Petrol,Second,Manual,2016,49000.0,5157.894736842105
12,185000.0,Hyundai,Petrol,Second,Manual,2013,56000.0,4480.0
7,525000.0,Honda,Petrol,First,Automatic,2018,62000.0,8266.666666666666
8,2050000.0,Ford,Diesel,First,Automatic,2017,90000.0,10588.235294117647
11,430000.0,Volkswagen,Diesel,Second,Manual,2014,81000.0,7043.478260869565
3,645000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2022,45000.0,12857.142857142857
9,285000.0,Maruti Suzuki,Diesel,First,Automatic,2016,110000.0,11578.947368421053
12,435000.0,Volkswagen,Petrol,First,Automatic,2013,52000.0,4160.0
12,630000.0,Mahindra,Diesel,Second,Manual,2013,99000.0,7920.0
8,299000.0,Hyundai,Petrol,Second,Manual,2017,80000.0,9411.764705882353
12,395000.0,Honda,Diesel,First,Manual,2013,99000.0,7920.0
8,375000.0,Hyundai,Hybrid/Cng,First,Manual,2017,52000.0,6117.64705882353
8,4050000.0,Bmw,Diesel,Second,Automatic,2017,58500.0,6882.35294117647
7,680000.0,Maruti Suzuki,Diesel,First,Automatic,2018,83500.0,11133.333333333334
3,2290000.0,Skoda,Petrol,Second,Automatic,2022,19000.0,5428.571428571428
8,1850000.0,Ford,Diesel,First,Automatic,2017,72000.0,8470.588235294117
10,425000.0,Maruti Suzuki,Petrol,Second,Manual,2015,51700.0,4923.809523809524
5,399000.0,Renault,Petrol,First,Manual,2020,37000.0,6727.272727272727
8,6900000.0,Porsche,Diesel,Second,Automatic,2017,16800.0,1976.4705882352941
4,539000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,38500.0,8555.555555555555
12,200000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2013,90000.0,7200.0
11,1200000.0,Toyota,Diesel,Second,Manual,2014,167000.0,14521.739130434782
14,270000.0,Maruti Suzuki,Petrol,Second,Manual,2011,77211.0,5324.896551724138
5,1185000.0,Volkswagen,Petrol,First,Automatic,2020,35000.0,6363.636363636364
12,379799.0,Honda,Petrol,Second,Manual,2013,55000.0,4400.0
2,2199000.0,Mahindra,Diesel,First,Automatic,2023,17000.0,6800.0
3,865000.0,Maruti Suzuki,Petrol,First,Manual,2022,17511.0,5003.142857142857
10,539000.0,Toyota,Diesel,Second,Manual,2015,145000.0,13809.52380952381
4,680000.0,Maruti Suzuki,Petrol,First,Manual,2021,65000.0,14444.444444444445
8,880000.0,Hyundai,Diesel,First,Manual,2017,76000.0,8941.176470588236
11,235000.0,Maruti Suzuki,Petrol,Second,Automatic,2014,34000.0,2956.521739130435
8,1025000.0,Hyundai,Diesel,Second,Automatic,2017,74310.0,8742.35294117647
9,520000.0,Maruti Suzuki,Diesel,Second,Manual,2016,78000.0,8210.526315789473
1,1000000.0,Mahindra,Hybrid/Cng,First,Automatic,2024,5000.0,3333.3333333333335
9,799000.0,Toyota,Petrol,First,Automatic,2016,118000.0,12421.052631578947
9,330000.0,Ford,Petrol,Second,Manual,2016,50000.0,5263.1578947368425
7,895000.0,Mahindra,Diesel,First,Manual,2018,71000.0,9466.666666666666
9,90000.0,Tata,Hybrid/Cng,Second,Automatic,2016,50000.0,5263.1578947368425
6,600000.0,Maruti Suzuki,Petrol,First,Automatic,2019,61000.0,9384.615384615385
5,2250000.0,Toyota,Diesel,First,Manual,2020,106000.0,19272.727272727272
8,1995000.0,Ford,Diesel,First,Automatic,2017,60000.0,7058.823529411765
3,520000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2022,80000.0,22857.14285714286
3,2525111.0,Jeep,Diesel,First,Automatic,2022,21000.0,6000.0
6,495000.0,Hyundai,Hybrid/Cng,First,Manual,2019,55000.0,8461.538461538461
8,290000.0,Maruti Suzuki,Petrol,First,Manual,2017,45000.0,5294.117647058823
11,398000.0,Maruti Suzuki,Petrol,Second,Manual,2014,59000.0,5130.434782608696
11,445000.0,Honda,Hybrid/Cng,Second,Manual,2014,79000.0,6869.565217391304
7,670000.0,Maruti Suzuki,Petrol,Second,Automatic,2018,46000.0,6133.333333333333
3,690000.0,Maruti Suzuki,Petrol,First,Automatic,2022,9665.0,2761.4285714285716
14,249999.0,Hyundai,Petrol,First,Manual,2011,81851.0,5644.896551724138
5,875000.0,Maruti Suzuki,Petrol,First,Manual,2020,30000.0,5454.545454545455
4,1075000.0,Kia,Petrol,First,Automatic,2021,29000.0,6444.444444444444
3,765000.0,Maruti Suzuki,Diesel,First,Automatic,2022,40000.0,11428.57142857143
9,570000.0,Maruti Suzuki,Diesel,Second,Manual,2016,117000.0,12315.78947368421
2,795000.0,Maruti Suzuki,Petrol,First,Manual,2023,8235.0,3294.0
7,420000.0,Tata,Hybrid/Cng,Second,Automatic,2018,65110.0,8681.333333333334
15,175999.0,Hyundai,Petrol,Second,Automatic,2010,90000.0,5806.451612903225
8,710000.0,Honda,Hybrid/Cng,Second,Automatic,2017,45730.0,5380.0
11,520000.0,Ford,Petrol,Second,Automatic,2014,50000.0,4347.826086956522
3,525000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2022,66000.0,18857.14285714286
6,440000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2019,155000.0,23846.153846153848
12,400000.0,Maruti Suzuki,Diesel,First,Manual,2013,152000.0,12160.0
7,455000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2018,80000.0,10666.666666666666
9,240000.0,Chevrolet,Diesel,Second,Manual,2016,120000.0,12631.578947368422
8,374000.0,Hyundai,Hybrid/Cng,Second,Manual,2017,65000.0,7647.058823529412
14,265000.0,Maruti Suzuki,Petrol,First,Automatic,2011,38000.0,2620.689655172414
14,160000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2011,90000.0,6206.896551724138
7,375000.0,Maruti Suzuki,Petrol,First,Automatic,2018,19000.0,2533.3333333333335
13,330000.0,Maruti Suzuki,Diesel,First,Manual,2012,65500.0,4851.851851851852
10,340000.0,Ford,Diesel,Second,Manual,2015,78000.0,7428.571428571428
6,775000.0,Ford,Hybrid/Cng,First,Automatic,2019,41538.0,6390.461538461538
12,699999.0,Volkswagen,Diesel,First,Manual,2013,90233.0,7218.64
6,775000.0,Maruti Suzuki,Diesel,First,Automatic,2019,83000.0,12769.23076923077
8,725000.0,Hyundai,Petrol,First,Automatic,2017,81000.0,9529.411764705883
14,95000.0,Hyundai,Hybrid/Cng,Second,Automatic,2011,100000.0,6896.551724137931
10,449999.0,Volkswagen,Petrol,Second,Automatic,2015,77200.0,7352.380952380952
2,200000.0,Hyundai,Hybrid/Cng,First,Automatic,2023,41000.0,16400.0
16,290000.0,Hyundai,Petrol,Second,Automatic,2009,88000.0,5333.333333333333
15,115000.0,Chevrolet,Hybrid/Cng,Second,Manual,2010,112329.0,7247.032258064516
16,190000.0,Hyundai,Petrol,Second,Manual,2009,119725.0,7256.060606060606
8,580000.0,Maruti Suzuki,Diesel,First,Manual,2017,52145.0,6134.705882352941
2,3800000.0,Mercedes-Benz,Diesel,First,Automatic,2023,7000.0,2800.0
6,845000.0,Maruti Suzuki,Diesel,First,Manual,2019,63000.0,9692.307692307691
7,2475000.0,Audi,Diesel,Second,Automatic,2018,48000.0,6400.0
2,1670000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2023,27000.0,10800.0
14,180000.0,Hyundai,Hybrid/Cng,Second,Manual,2011,75000.0,5172.413793103448
12,299000.0,Maruti Suzuki,Petrol,First,Manual,2013,67980.0,5438.4
10,690000.0,Mahindra,Diesel,Second,Manual,2015,72000.0,6857.142857142857
13,345000.0,Toyota,Diesel,First,Manual,2012,86000.0,6370.37037037037
6,579000.0,Tata,Petrol,Second,Automatic,2019,20000.0,3076.923076923077
5,1185000.0,Honda,Petrol,First,Automatic,2020,33000.0,6000.0
5,1300000.0,Hyundai,Diesel,First,Manual,2020,80899.0,14708.90909090909
7,4350000.0,Mercedes-Benz,Diesel,First,Automatic,2018,63000.0,8400.0
11,220000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2014,70000.0,6086.95652173913
11,1349000.0,Bmw,Diesel,Second,Automatic,2014,94000.0,8173.913043478261
8,425000.0,Maruti Suzuki,Petrol,First,Manual,2017,22270.0,2620.0
9,460000.0,Honda,Diesel,Second,Manual,2016,86000.0,9052.631578947368
14,225000.0,Honda,Hybrid/Cng,Second,Manual,2011,86530.0,5967.586206896552
8,305000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2017,85000.0,10000.0
14,249999.0,Maruti Suzuki,Diesel,First,Manual,2011,117000.0,8068.9655172413795
9,2575000.0,Mercedes-Benz,Diesel,First,Automatic,2016,84067.0,8849.157894736842
14,89000.0,Maruti Suzuki,Petrol,Second,Automatic,2011,80000.0,5517.241379310345
2,550000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2023,40000.0,16000.0
14,265000.0,Hyundai,Petrol,Second,Manual,2011,47000.0,3241.3793103448274
6,1625000.0,Toyota,Diesel,First,Manual,2019,71000.0,10923.076923076924
4,894000.0,Maruti Suzuki,Petrol,First,Manual,2021,49780.0,11062.222222222223
11,435000.0,Maruti Suzuki,Petrol,First,Manual,2014,27000.0,2347.8260869565215
5,2800000.0,Toyota,Hybrid/Cng,First,Automatic,2020,36000.0,6545.454545454545
10,275000.0,Honda,Petrol,First,Manual,2015,71000.0,6761.9047619047615
10,1951000.0,Audi,Diesel,First,Automatic,2015,84000.0,8000.0
5,700000.0,Maruti Suzuki,Petrol,First,Automatic,2020,19150.0,3481.818181818182
11,990000.0,Audi,Diesel,Second,Automatic,2014,65000.0,5652.173913043478
7,895000.0,Jeep,Diesel,Second,Manual,2018,113000.0,15066.666666666666
10,399000.0,Mahindra,Diesel,Second,Manual,2015,78000.0,7428.571428571428
8,775000.0,Volkswagen,Petrol,Second,Automatic,2017,91000.0,10705.882352941177
11,340000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2014,70000.0,6086.95652173913
6,545000.0,Hyundai,Hybrid/Cng,First,Manual,2019,40000.0,6153.846153846154
3,1095000.0,Mahindra,Diesel,First,Automatic,2022,14555.0,4158.571428571428
2,1300000.0,Maruti Suzuki,Petrol,First,Manual,2023,3000.0,1200.0
10,1095000.0,Mahindra,Diesel,First,Manual,2015,65000.0,6190.476190476191
12,575000.0,Mahindra,Diesel,First,Manual,2013,81000.0,6480.0
15,130000.0,Chevrolet,Petrol,Second,Manual,2010,25000.0,1612.9032258064517
6,511000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2019,60000.0,9230.76923076923
5,575000.0,Tata,Hybrid/Cng,First,Automatic,2020,58000.0,10545.454545454546
2,5610000.0,Bmw,Petrol,First,Automatic,2023,3500.0,1400.0
9,525000.0,Maruti Suzuki,Petrol,First,Automatic,2016,56000.0,5894.736842105263
5,425000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2020,70000.0,12727.272727272728
3,1545000.0,Hyundai,Diesel,First,Automatic,2022,72000.0,20571.428571428572
5,475000.0,Maruti Suzuki,Petrol,Second,Manual,2020,50000.0,9090.90909090909
15,135000.0,Maruti Suzuki,Hybrid/Cng,Second,Manual,2010,50000.0,3225.8064516129034
6,650000.0,Tata,Diesel,First,Manual,2019,38096.0,5860.923076923077
11,525000.0,Mahindra,Diesel,Second,Automatic,2014,83000.0,7217.391304347826
11,2990000.0,Mercedes-Benz,Diesel,Second,Automatic,2014,75000.0,6521.739130434783
4,450000.0,Maruti Suzuki,Hybrid/Cng,First,Manual,2021,62000.0,13777.777777777777
4,540000.0,Maruti Suzuki,Hybrid/Cng,First,Automatic,2021,165000.0,36666.666666666664
8,465000.0,Maruti Suzuki,Hybrid/Cng,Second,Automatic,2017,61000.0,7176.470588235294
13,350000.0,Chevrolet,Diesel,Second,Automatic,2012,78000.0,5777.777777777777
11,399000.0,Hyundai,Hybrid/Cng,Second,Manual,2014,88000.0,7652.173913043478
